seuNumero,tipoOpFinanceira
73087,07 - Via Pix
73095,07 - Via Pix
73003,04 - Via Compensação
73106,04 - Via Compensação
73108,04 - Via Compensação
73114,07 - Via Pix
73124,04 - Via Compensação
73130,04 - Via Compensação
73133,04 - Via Compensação
73138,04 - Via Compensação
73142,04 - Via Compensação
73145,07 - Via Pix
73150,04 - Via Compensação
73155,04 - Via Compensação
73160,04 - Via Compensação
73164,04 - Via Compensação
73173,04 - Via Compensação
73182,04 - Via Compensação
73184,04 - Via Compensação
73186,04 - Via Compensação
73187,04 - Via Compensação
70722,04 - Via Compensação
70725,04 - Via Compensação
70743,04 - Via Compensação
70761,04 - Via Compensação
70764,07 - Via Pix
70767,04 - Via Compensação
70782,04 - Via Compensação
70794,07 - Via Pix
70803,04 - Via Compensação
70812,04 - Via Compensação
70814,04 - Via Compensação
70818,04 - Via Compensação
70819,04 - Via Compensação
70840,04 - Via Compensação
70848,04 - Via Compensação
70857,07 - Via Pix
70871,04 - Via Compensação
70874,04 - Via Compensação
70898,04 - Via Compensação
70901,04 - Via Compensação
70921,04 - Via Compensação
70942,04 - Via Compensação
70946,04 - Via Compensação
70949,04 - Via Compensação
70963,04 - Via Compensação
70962,04 - Via Compensação
70976,04 - Via Compensação
73195,04 - Via Compensação
73199,04 - Via Compensação
73204,04 - Via Compensação
73206,04 - Via Compensação
73208,04 - Via Compensação
73210,04 - Via Compensação
73216,04 - Via Compensação
73219,07 - Via Pix
73224,04 - Via Compensação
73228,04 - Via Compensação
73230,04 - Via Compensação
73248,04 - Via Compensação
73251,04 - Via Compensação
73258,04 - Via Compensação
73278,04 - Via Compensação
72830,04 - Via Compensação
73292,04 - Via Compensação
73315,04 - Via Compensação
73325,04 - Via Compensação
73328,04 - Via Compensação
73330,04 - Via Compensação
73342,04 - Via Compensação
73344,04 - Via Compensação
73349,07 - Via Pix
73351,04 - Via Compensação
73353,04 - Via Compensação
71755,04 - Via Compensação
70979,04 - Via Compensação
70982,06 - Via Retaguarda
70992,04 - Via Compensação
71006,04 - Via Compensação
71013,07 - Via Pix
71015,04 - Via Compensação
71017,04 - Via Compensação
71019,04 - Via Compensação
71028,04 - Via Compensação
71030,04 - Via Compensação
71038,04 - Via Compensação
71046,04 - Via Compensação
71052,04 - Via Compensação
71054,04 - Via Compensação
71055,04 - Via Compensação
71067,04 - Via Compensação
71074,04 - Via Compensação
71079,04 - Via Compensação
71089,04 - Via Compensação
71095,07 - Via Pix
71098,04 - Via Compensação
71107,04 - Via Compensação
71113,04 - Via Compensação
71125,04 - Via Compensação
71129,04 - Via Compensação
71133,04 - Via Compensação
71134,04 - Via Compensação
73399,04 - Via Compensação
73411,07 - Via Pix
73416,04 - Via Compensação
73418,04 - Via Compensação
73420,04 - Via Compensação
73430,04 - Via Compensação
73431,04 - Via Compensação
73443,07 - Via Pix
73446,07 - Via Pix
63889,04 - Via Compensação
73449,04 - Via Compensação
73452,04 - Via Compensação
73455,04 - Via Compensação
73460,07 - Via Pix
73464,04 - Via Compensação
73473,04 - Via Compensação
73475,04 - Via Compensação
73478,04 - Via Compensação
73485,04 - Via Compensação
73494,07 - Via Pix
73502,04 - Via Compensação
73506,04 - Via Compensação
73528,04 - Via Compensação
73534,07 - Via Pix
73537,07 - Via Pix
73539,04 - Via Compensação
73547,04 - Via Compensação
73410,07 - Via Pix
73414,04 - Via Compensação
73415,04 - Via Compensação
73421,04 - Via Compensação
73424,04 - Via Compensação
73425,07 - Via Pix
73427,04 - Via Compensação
73434,04 - Via Compensação
73445,04 - Via Compensação
73453,07 - Via Pix
73456,04 - Via Compensação
73466,07 - Via Pix
73471,04 - Via Compensação
73483,04 - Via Compensação
73487,04 - Via Compensação
73493,04 - Via Compensação
66452,04 - Via Compensação
73503,04 - Via Compensação
73513,07 - Via Pix
73521,04 - Via Compensação
73524,04 - Via Compensação
73527,04 - Via Compensação
73533,04 - Via Compensação
73540,04 - Via Compensação
73543,04 - Via Compensação
73549,04 - Via Compensação
73566,04 - Via Compensação
73568,06 - Via Retaguarda
73571,07 - Via Pix
73578,04 - Via Compensação
73583,04 - Via Compensação
73585,04 - Via Compensação
73596,04 - Via Compensação
73599,04 - Via Compensação
73608,04 - Via Compensação
73614,07 - Via Pix
73618,04 - Via Compensação
73620,04 - Via Compensação
73632,04 - Via Compensação
73636,04 - Via Compensação
73644,04 - Via Compensação
73656,04 - Via Compensação
73661,04 - Via Compensação
73662,04 - Via Compensação
67314,04 - Via Compensação
73679,04 - Via Compensação
73685,04 - Via Compensação
73694,04 - Via Compensação
73697,04 - Via Compensação
73708,04 - Via Compensação
73714,04 - Via Compensação
73718,04 - Via Compensação
73724,07 - Via Pix
73727,04 - Via Compensação
73738,04 - Via Compensação
73740,04 - Via Compensação
73756,04 - Via Compensação
73759,04 - Via Compensação
73762,07 - Via Pix
73765,04 - Via Compensação
73777,04 - Via Compensação
73782,04 - Via Compensação
73786,04 - Via Compensação
73798,04 - Via Compensação
73800,07 - Via Pix
73821,04 - Via Compensação
73823,07 - Via Pix
73826,04 - Via Compensação
73829,07 - Via Pix
73843,04 - Via Compensação
73849,07 - Via Pix
73858,07 - Via Pix
73871,04 - Via Compensação
73902,04 - Via Compensação
73907,04 - Via Compensação
73910,04 - Via Compensação
73913,04 - Via Compensação
73922,04 - Via Compensação
73928,04 - Via Compensação
73950,07 - Via Pix
73956,04 - Via Compensação
73961,04 - Via Compensação
73986,07 - Via Pix
74012,04 - Via Compensação
74015,04 - Via Compensação
74032,04 - Via Compensação
74069,04 - Via Compensação
74086,04 - Via Compensação
74106,04 - Via Compensação
74110,04 - Via Compensação
74125,04 - Via Compensação
74129,04 - Via Compensação
74143,04 - Via Compensação
74144,07 - Via Pix
74161,04 - Via Compensação
74177,04 - Via Compensação
74180,04 - Via Compensação
74186,04 - Via Compensação
74190,04 - Via Compensação
74198,04 - Via Compensação
74201,04 - Via Compensação
74213,07 - Via Pix
74214,04 - Via Compensação
74217,04 - Via Compensação
74219,04 - Via Compensação
74228,07 - Via Pix
74232,04 - Via Compensação
74243,04 - Via Compensação
74256,07 - Via Pix
74266,04 - Via Compensação
74273,04 - Via Compensação
74276,04 - Via Compensação
74280,04 - Via Compensação
74289,04 - Via Compensação
74290,04 - Via Compensação
74292,06 - Via Retaguarda
74298,04 - Via Compensação
74302,07 - Via Pix
74304,07 - Via Pix
74308,04 - Via Compensação
74311,04 - Via Compensação
74328,04 - Via Compensação
74330,04 - Via Compensação
74336,04 - Via Compensação
74338,04 - Via Compensação
74347,07 - Via Pix
74353,07 - Via Pix
74348,07 - Via Pix
74362,07 - Via Pix
74381,07 - Via Pix
74383,04 - Via Compensação
74391,04 - Via Compensação
74402,07 - Via Pix
74408,04 - Via Compensação
74421,07 - Via Pix
74439,04 - Via Compensação
74443,04 - Via Compensação
74446,04 - Via Compensação
74449,04 - Via Compensação
74450,07 - Via Pix
74458,04 - Via Compensação
74463,04 - Via Compensação
74466,04 - Via Compensação
74480,04 - Via Compensação
74482,04 - Via Compensação
74491,04 - Via Compensação
74512,07 - Via Pix
74518,04 - Via Compensação
74520,04 - Via Compensação
74528,04 - Via Compensação
74540,04 - Via Compensação
74547,04 - Via Compensação
74551,04 - Via Compensação
74557,04 - Via Compensação
74560,04 - Via Compensação
74570,04 - Via Compensação
74574,04 - Via Compensação
74577,04 - Via Compensação
74587,04 - Via Compensação
74592,04 - Via Compensação
74598,04 - Via Compensação
74603,04 - Via Compensação
74606,04 - Via Compensação
74613,04 - Via Compensação
74630,04 - Via Compensação
74632,04 - Via Compensação
74637,04 - Via Compensação
74638,04 - Via Compensação
74651,07 - Via Pix
74657,04 - Via Compensação
74660,04 - Via Compensação
74669,04 - Via Compensação
74674,04 - Via Compensação
74686,07 - Via Pix
74690,04 - Via Compensação
74717,07 - Via Pix
74720,07 - Via Pix
74739,04 - Via Compensação
74747,07 - Via Pix
74749,04 - Via Compensação
74751,04 - Via Compensação
74765,04 - Via Compensação
74786,04 - Via Compensação
74791,04 - Via Compensação
74795,04 - Via Compensação
74798,07 - Via Pix
74804,04 - Via Compensação
74819,04 - Via Compensação
74828,04 - Via Compensação
74830,04 - Via Compensação
74834,04 - Via Compensação
74846,04 - Via Compensação
74844,04 - Via Compensação
74852,04 - Via Compensação
74856,04 - Via Compensação
74862,04 - Via Compensação
74866,04 - Via Compensação
74864,04 - Via Compensação
74873,04 - Via Compensação
74881,04 - Via Compensação
74884,04 - Via Compensação
74887,04 - Via Compensação
74890,04 - Via Compensação
74892,04 - Via Compensação
74896,04 - Via Compensação
74906,04 - Via Compensação
74907,04 - Via Compensação
74914,04 - Via Compensação
74930,04 - Via Compensação
74955,04 - Via Compensação
74957,04 - Via Compensação
74967,04 - Via Compensação
74974,04 - Via Compensação
74980,07 - Via Pix
74981,04 - Via Compensação
74010,04 - Via Compensação
74962,07 - Via Pix
74989,04 - Via Compensação
74990,04 - Via Compensação
74995,04 - Via Compensação
75001,04 - Via Compensação
75005,04 - Via Compensação
75009,04 - Via Compensação
75014,07 - Via Pix
75033,04 - Via Compensação
75035,04 - Via Compensação
75047,04 - Via Compensação
75056,04 - Via Compensação
75058,04 - Via Compensação
75062,04 - Via Compensação
75066,04 - Via Compensação
75075,04 - Via Compensação
75082,04 - Via Compensação
75086,04 - Via Compensação
75103,04 - Via Compensação
75123,04 - Via Compensação
75140,07 - Via Pix
75142,07 - Via Pix
75144,04 - Via Compensação
75162,04 - Via Compensação
75168,04 - Via Compensação
75175,04 - Via Compensação
75184,04 - Via Compensação
75193,04 - Via Compensação
75205,04 - Via Compensação
75222,07 - Via Pix
75223,04 - Via Compensação
75225,04 - Via Compensação
75229,04 - Via Compensação
75232,07 - Via Pix
75236,07 - Via Pix
75241,04 - Via Compensação
72364,04 - Via Compensação
75248,04 - Via Compensação
75270,04 - Via Compensação
75289,07 - Via Pix
75312,04 - Via Compensação
75322,04 - Via Compensação
75328,07 - Via Pix
75332,04 - Via Compensação
75331,04 - Via Compensação
75338,04 - Via Compensação
75340,04 - Via Compensação
72018,04 - Via Compensação
75368,07 - Via Pix
75391,04 - Via Compensação
75400,04 - Via Compensação
75408,04 - Via Compensação
75414,04 - Via Compensação
75419,04 - Via Compensação
75435,07 - Via Pix
75439,04 - Via Compensação
75445,04 - Via Compensação
75453,04 - Via Compensação
75456,04 - Via Compensação
75471,04 - Via Compensação
75473,04 - Via Compensação
75476,04 - Via Compensação
75497,04 - Via Compensação
75500,04 - Via Compensação
75507,04 - Via Compensação
75516,04 - Via Compensação
75520,04 - Via Compensação
75523,07 - Via Pix
75538,04 - Via Compensação
75555,04 - Via Compensação
75562,07 - Via Pix
75565,04 - Via Compensação
75568,04 - Via Compensação
75593,04 - Via Compensação
75604,04 - Via Compensação
75606,04 - Via Compensação
75609,04 - Via Compensação
75620,04 - Via Compensação
75624,04 - Via Compensação
75628,04 - Via Compensação
75632,04 - Via Compensação
75646,04 - Via Compensação
75647,07 - Via Pix
75650,07 - Via Pix
75654,04 - Via Compensação
75665,04 - Via Compensação
75672,04 - Via Compensação
75674,04 - Via Compensação
75677,04 - Via Compensação
75688,04 - Via Compensação
75693,04 - Via Compensação
75706,04 - Via Compensação
75709,04 - Via Compensação
75718,04 - Via Compensação
75726,04 - Via Compensação
75730,04 - Via Compensação
75736,04 - Via Compensação
75742,04 - Via Compensação
75750,04 - Via Compensação
75759,04 - Via Compensação
75762,04 - Via Compensação
75771,04 - Via Compensação
75774,04 - Via Compensação
75819,04 - Via Compensação
75851,04 - Via Compensação
75871,04 - Via Compensação
75913,04 - Via Compensação
72162,04 - Via Compensação
72167,04 - Via Compensação
72170,04 - Via Compensação
72178,07 - Via Pix
72188,04 - Via Compensação
72191,04 - Via Compensação
72199,04 - Via Compensação
72202,04 - Via Compensação
72208,07 - Via Pix
72210,04 - Via Compensação
72214,04 - Via Compensação
72221,04 - Via Compensação
72224,04 - Via Compensação
72227,04 - Via Compensação
72233,04 - Via Compensação
72241,04 - Via Compensação
71412,07 - Via Pix
72260,04 - Via Compensação
72266,07 - Via Pix
72272,04 - Via Compensação
72290,04 - Via Compensação
72306,04 - Via Compensação
72316,07 - Via Pix
72327,04 - Via Compensação
72336,07 - Via Pix
72366,04 - Via Compensação
72375,04 - Via Compensação
72378,04 - Via Compensação
72384,07 - Via Pix
72387,04 - Via Compensação
72394,07 - Via Pix
72398,04 - Via Compensação
72401,04 - Via Compensação
72406,04 - Via Compensação
72409,04 - Via Compensação
72418,04 - Via Compensação
72424,04 - Via Compensação
72435,04 - Via Compensação
72442,04 - Via Compensação
72444,04 - Via Compensação
72447,04 - Via Compensação
72449,04 - Via Compensação
72457,04 - Via Compensação
72479,04 - Via Compensação
72489,07 - Via Pix
72492,04 - Via Compensação
72494,07 - Via Pix
72512,04 - Via Compensação
72547,04 - Via Compensação
72553,04 - Via Compensação
72560,04 - Via Compensação
72570,07 - Via Pix
72577,07 - Via Pix
72590,04 - Via Compensação
72600,04 - Via Compensação
72601,04 - Via Compensação
72603,04 - Via Compensação
72606,04 - Via Compensação
72608,04 - Via Compensação
72615,07 - Via Pix
72617,04 - Via Compensação
72624,04 - Via Compensação
72625,04 - Via Compensação
72632,04 - Via Compensação
72637,07 - Via Pix
72639,04 - Via Compensação
72645,04 - Via Compensação
72649,07 - Via Pix
72651,04 - Via Compensação
71057,04 - Via Compensação
72672,04 - Via Compensação
72675,04 - Via Compensação
72680,04 - Via Compensação
72683,07 - Via Pix
72691,04 - Via Compensação
72708,04 - Via Compensação
72709,04 - Via Compensação
72725,04 - Via Compensação
72733,04 - Via Compensação
72749,04 - Via Compensação
72768,04 - Via Compensação
72774,04 - Via Compensação
72783,04 - Via Compensação
72812,04 - Via Compensação
72815,04 - Via Compensação
72824,04 - Via Compensação
72832,04 - Via Compensação
72837,04 - Via Compensação
72843,04 - Via Compensação
72849,04 - Via Compensação
72855,04 - Via Compensação
72862,04 - Via Compensação
72885,04 - Via Compensação
72896,04 - Via Compensação
72899,04 - Via Compensação
72903,04 - Via Compensação
72918,04 - Via Compensação
72935,04 - Via Compensação
72950,04 - Via Compensação
72956,04 - Via Compensação
72968,07 - Via Pix
72978,04 - Via Compensação
72982,07 - Via Pix
72989,04 - Via Compensação
72996,04 - Via Compensação
72999,04 - Via Compensação
73002,07 - Via Pix
73011,04 - Via Compensação
73020,07 - Via Pix
75069,04 - Via Compensação
75074,07 - Via Pix
75083,04 - Via Compensação
75091,04 - Via Compensação
75093,04 - Via Compensação
75098,04 - Via Compensação
75101,04 - Via Compensação
75107,04 - Via Compensação
75112,04 - Via Compensação
75134,04 - Via Compensação
75136,04 - Via Compensação
75145,04 - Via Compensação
75154,07 - Via Pix
75159,07 - Via Pix
75163,04 - Via Compensação
75167,04 - Via Compensação
75169,04 - Via Compensação
75170,04 - Via Compensação
75174,04 - Via Compensação
75192,04 - Via Compensação
75199,04 - Via Compensação
75204,07 - Via Pix
75207,04 - Via Compensação
75221,04 - Via Compensação
75224,04 - Via Compensação
75233,04 - Via Compensação
75243,04 - Via Compensação
75247,04 - Via Compensação
75257,07 - Via Pix
75283,04 - Via Compensação
75295,04 - Via Compensação
75297,04 - Via Compensação
75300,04 - Via Compensação
75303,04 - Via Compensação
75307,04 - Via Compensação
75313,04 - Via Compensação
75317,04 - Via Compensação
75319,07 - Via Pix
75335,04 - Via Compensação
75351,04 - Via Compensação
75356,04 - Via Compensação
75362,04 - Via Compensação
75384,04 - Via Compensação
75399,04 - Via Compensação
75404,04 - Via Compensação
75410,04 - Via Compensação
75421,04 - Via Compensação
75427,04 - Via Compensação
75443,04 - Via Compensação
75450,04 - Via Compensação
75470,04 - Via Compensação
75479,04 - Via Compensação
75486,04 - Via Compensação
75493,07 - Via Pix
75510,04 - Via Compensação
75524,07 - Via Pix
75530,04 - Via Compensação
75545,04 - Via Compensação
75554,07 - Via Pix
75558,07 - Via Pix
75566,04 - Via Compensação
75569,04 - Via Compensação
75572,04 - Via Compensação
75578,07 - Via Pix
75594,04 - Via Compensação
75610,07 - Via Pix
75619,04 - Via Compensação
75630,07 - Via Pix
75633,07 - Via Pix
75636,04 - Via Compensação
75639,07 - Via Pix
75644,04 - Via Compensação
75657,04 - Via Compensação
75664,07 - Via Pix
75678,04 - Via Compensação
75685,04 - Via Compensação
75696,04 - Via Compensação
75705,07 - Via Pix
75722,04 - Via Compensação
75729,04 - Via Compensação
75746,04 - Via Compensação
75764,07 - Via Pix
75770,04 - Via Compensação
75781,07 - Via Pix
75787,07 - Via Pix
75878,07 - Via Pix
75946,04 - Via Compensação
75950,04 - Via Compensação
75965,04 - Via Compensação
75967,04 - Via Compensação
75978,07 - Via Pix
75983,07 - Via Pix
75841,04 - Via Compensação
75997,04 - Via Compensação
76000,07 - Via Pix
76002,07 - Via Pix
76022,07 - Via Pix
76032,07 - Via Pix
76090,04 - Via Compensação
76093,07 - Via Pix
73280,04 - Via Compensação
73283,04 - Via Compensação
73291,04 - Via Compensação
73297,04 - Via Compensação
73323,04 - Via Compensação
73327,04 - Via Compensação
73360,07 - Via Pix
71629,07 - Via Pix
73371,04 - Via Compensação
73375,07 - Via Pix
73382,04 - Via Compensação
73384,04 - Via Compensação
73304,07 - Via Pix
73395,07 - Via Pix
73408,07 - Via Pix
73422,04 - Via Compensação
73429,04 - Via Compensação
73438,07 - Via Pix
73451,04 - Via Compensação
73467,04 - Via Compensação
73470,07 - Via Pix
73482,04 - Via Compensação
73486,04 - Via Compensação
73491,04 - Via Compensação
73504,04 - Via Compensação
73505,04 - Via Compensação
73507,04 - Via Compensação
73509,04 - Via Compensação
73516,04 - Via Compensação
73519,04 - Via Compensação
73522,07 - Via Pix
75012,04 - Via Compensação
75019,04 - Via Compensação
75028,04 - Via Compensação
75034,07 - Via Pix
75043,04 - Via Compensação
75051,04 - Via Compensação
75061,04 - Via Compensação
75065,04 - Via Compensação
75097,04 - Via Compensação
75106,07 - Via Pix
75108,04 - Via Compensação
75121,04 - Via Compensação
75127,04 - Via Compensação
75130,04 - Via Compensação
75132,04 - Via Compensação
75141,04 - Via Compensação
75148,04 - Via Compensação
75152,07 - Via Pix
75177,04 - Via Compensação
75181,04 - Via Compensação
75189,04 - Via Compensação
75194,04 - Via Compensação
75210,07 - Via Pix
75215,04 - Via Compensação
75237,04 - Via Compensação
75240,04 - Via Compensação
75245,04 - Via Compensação
75246,04 - Via Compensação
75258,04 - Via Compensação
75262,07 - Via Pix
75265,04 - Via Compensação
75268,07 - Via Pix
75280,04 - Via Compensação
75288,04 - Via Compensação
75291,04 - Via Compensação
75294,04 - Via Compensação
75285,04 - Via Compensação
75306,04 - Via Compensação
75324,07 - Via Pix
75327,04 - Via Compensação
75330,04 - Via Compensação
75341,07 - Via Pix
75357,04 - Via Compensação
75361,04 - Via Compensação
75367,04 - Via Compensação
75406,04 - Via Compensação
75409,04 - Via Compensação
75412,04 - Via Compensação
75415,04 - Via Compensação
75418,04 - Via Compensação
75426,04 - Via Compensação
75429,07 - Via Pix
75436,07 - Via Pix
75440,07 - Via Pix
75437,04 - Via Compensação
75452,07 - Via Pix
75454,04 - Via Compensação
75465,04 - Via Compensação
75468,04 - Via Compensação
75474,04 - Via Compensação
75477,07 - Via Pix
75484,04 - Via Compensação
75498,04 - Via Compensação
75501,07 - Via Pix
75512,07 - Via Pix
75515,07 - Via Pix
75519,04 - Via Compensação
75529,04 - Via Compensação
75541,07 - Via Pix
75553,04 - Via Compensação
75556,07 - Via Pix
75563,04 - Via Compensação
75573,04 - Via Compensação
75577,04 - Via Compensação
75586,04 - Via Compensação
75557,04 - Via Compensação
75598,04 - Via Compensação
75602,04 - Via Compensação
75618,04 - Via Compensação
75625,04 - Via Compensação
75638,04 - Via Compensação
75648,07 - Via Pix
75651,04 - Via Compensação
75669,04 - Via Compensação
75692,04 - Via Compensação
75695,04 - Via Compensação
75707,04 - Via Compensação
75710,04 - Via Compensação
75724,04 - Via Compensação
75728,04 - Via Compensação
75735,04 - Via Compensação
75747,04 - Via Compensação
75754,04 - Via Compensação
75766,04 - Via Compensação
75767,07 - Via Pix
75772,04 - Via Compensação
75776,04 - Via Compensação
75778,04 - Via Compensação
75788,04 - Via Compensação
75809,04 - Via Compensação
75820,04 - Via Compensação
75892,07 - Via Pix
75931,04 - Via Compensação
70432,07 - Via Pix
70435,04 - Via Compensação
70446,07 - Via Pix
70473,07 - Via Pix
70486,07 - Via Pix
70489,04 - Via Compensação
70492,07 - Via Pix
70494,07 - Via Pix
70505,04 - Via Compensação
70507,04 - Via Compensação
70511,04 - Via Compensação
70525,04 - Via Compensação
70528,04 - Via Compensação
70535,04 - Via Compensação
70538,04 - Via Compensação
70547,04 - Via Compensação
70550,04 - Via Compensação
70554,07 - Via Pix
70562,04 - Via Compensação
70565,04 - Via Compensação
70573,04 - Via Compensação
70576,04 - Via Compensação
70579,04 - Via Compensação
70582,04 - Via Compensação
70595,04 - Via Compensação
70598,04 - Via Compensação
70601,04 - Via Compensação
70612,04 - Via Compensação
70619,07 - Via Pix
70622,04 - Via Compensação
70625,07 - Via Pix
70646,04 - Via Compensação
70649,04 - Via Compensação
70657,04 - Via Compensação
70660,04 - Via Compensação
70663,04 - Via Compensação
70669,07 - Via Pix
70677,04 - Via Compensação
70685,04 - Via Compensação
70688,06 - Via Retaguarda
70697,04 - Via Compensação
70703,07 - Via Pix
70710,04 - Via Compensação
70727,04 - Via Compensação
70730,04 - Via Compensação
70733,04 - Via Compensação
70745,04 - Via Compensação
70763,04 - Via Compensação
70769,04 - Via Compensação
70771,04 - Via Compensação
70787,04 - Via Compensação
70790,07 - Via Pix
70796,04 - Via Compensação
70799,04 - Via Compensação
70808,07 - Via Pix
70811,04 - Via Compensação
70821,07 - Via Pix
70823,07 - Via Pix
70835,04 - Via Compensação
70842,07 - Via Pix
70860,07 - Via Pix
70865,04 - Via Compensação
70868,04 - Via Compensação
70903,07 - Via Pix
70906,07 - Via Pix
70909,04 - Via Compensação
70920,07 - Via Pix
70936,04 - Via Compensação
70951,04 - Via Compensação
70958,07 - Via Pix
70961,07 - Via Pix
70973,04 - Via Compensação
70994,04 - Via Compensação
70996,04 - Via Compensação
71021,04 - Via Compensação
71024,07 - Via Pix
71029,07 - Via Pix
71031,04 - Via Compensação
71047,04 - Via Compensação
71050,04 - Via Compensação
71066,04 - Via Compensação
71070,07 - Via Pix
71076,04 - Via Compensação
71081,04 - Via Compensação
71088,04 - Via Compensação
71093,07 - Via Pix
71100,04 - Via Compensação
71105,07 - Via Pix
71115,04 - Via Compensação
71121,07 - Via Pix
71128,07 - Via Pix
71132,07 - Via Pix
71141,04 - Via Compensação
71146,04 - Via Compensação
71150,04 - Via Compensação
71156,04 - Via Compensação
71164,04 - Via Compensação
71167,04 - Via Compensação
71174,04 - Via Compensação
71178,04 - Via Compensação
71187,07 - Via Pix
71191,07 - Via Pix
71200,07 - Via Pix
71205,07 - Via Pix
71233,07 - Via Pix
71239,04 - Via Compensação
71255,04 - Via Compensação
71262,04 - Via Compensação
71272,04 - Via Compensação
71295,04 - Via Compensação
71297,07 - Via Pix
71299,04 - Via Compensação
71302,04 - Via Compensação
71135,04 - Via Compensação
71142,07 - Via Pix
71152,07 - Via Pix
71155,04 - Via Compensação
71166,04 - Via Compensação
71176,04 - Via Compensação
71185,04 - Via Compensação
71203,04 - Via Compensação
71211,07 - Via Pix
71213,04 - Via Compensação
71221,04 - Via Compensação
71234,07 - Via Pix
71237,07 - Via Pix
71240,04 - Via Compensação
71250,04 - Via Compensação
71256,04 - Via Compensação
71282,04 - Via Compensação
71296,04 - Via Compensação
71300,04 - Via Compensação
71304,04 - Via Compensação
71306,04 - Via Compensação
71312,04 - Via Compensação
71315,07 - Via Pix
71328,04 - Via Compensação
71332,04 - Via Compensação
71340,07 - Via Pix
71351,04 - Via Compensação
71358,04 - Via Compensação
71365,04 - Via Compensação
71366,04 - Via Compensação
67735,04 - Via Compensação
67745,04 - Via Compensação
67758,04 - Via Compensação
67781,04 - Via Compensação
67876,04 - Via Compensação
67899,04 - Via Compensação
67903,04 - Via Compensação
67936,07 - Via Pix
67949,04 - Via Compensação
67964,04 - Via Compensação
67970,07 - Via Pix
67990,04 - Via Compensação
68024,04 - Via Compensação
68033,04 - Via Compensação
68041,04 - Via Compensação
68061,04 - Via Compensação
68082,04 - Via Compensação
68090,07 - Via Pix
68142,04 - Via Compensação
68145,04 - Via Compensação
68151,04 - Via Compensação
68158,04 - Via Compensação
68168,04 - Via Compensação
68199,07 - Via Pix
68240,07 - Via Pix
68255,04 - Via Compensação
68271,07 - Via Pix
68334,04 - Via Compensação
68339,04 - Via Compensação
68382,04 - Via Compensação
68483,04 - Via Compensação
68488,07 - Via Pix
68509,04 - Via Compensação
68551,04 - Via Compensação
68588,04 - Via Compensação
68602,07 - Via Pix
68610,04 - Via Compensação
68616,04 - Via Compensação
68636,07 - Via Pix
68650,04 - Via Compensação
68662,04 - Via Compensação
68687,07 - Via Pix
68695,07 - Via Pix
68796,04 - Via Compensação
68804,04 - Via Compensação
68809,04 - Via Compensação
68834,07 - Via Pix
68841,04 - Via Compensação
68871,04 - Via Compensação
68903,04 - Via Compensação
68906,04 - Via Compensação
68909,07 - Via Pix
68918,07 - Via Pix
68932,07 - Via Pix
68949,04 - Via Compensação
68958,04 - Via Compensação
68967,04 - Via Compensação
68981,04 - Via Compensação
68997,04 - Via Compensação
69046,04 - Via Compensação
69057,07 - Via Pix
69092,04 - Via Compensação
69085,04 - Via Compensação
69135,04 - Via Compensação
69151,04 - Via Compensação
69157,04 - Via Compensação
69166,04 - Via Compensação
69177,04 - Via Compensação
69179,04 - Via Compensação
69192,04 - Via Compensação
69202,04 - Via Compensação
69239,07 - Via Pix
69242,04 - Via Compensação
69258,04 - Via Compensação
69264,04 - Via Compensação
69266,04 - Via Compensação
69284,04 - Via Compensação
69299,04 - Via Compensação
69302,04 - Via Compensação
69307,04 - Via Compensação
69322,07 - Via Pix
69325,04 - Via Compensação
69335,04 - Via Compensação
69344,04 - Via Compensação
69354,04 - Via Compensação
69365,04 - Via Compensação
69368,04 - Via Compensação
69379,04 - Via Compensação
69393,04 - Via Compensação
69400,04 - Via Compensação
69413,04 - Via Compensação
69421,04 - Via Compensação
69423,07 - Via Pix
69436,07 - Via Pix
69452,04 - Via Compensação
69455,07 - Via Pix
69472,04 - Via Compensação
69499,04 - Via Compensação
69502,04 - Via Compensação
69505,04 - Via Compensação
69525,04 - Via Compensação
69534,04 - Via Compensação
69555,04 - Via Compensação
65973,04 - Via Compensação
66054,04 - Via Compensação
66056,04 - Via Compensação
66092,04 - Via Compensação
66098,07 - Via Pix
66101,04 - Via Compensação
66169,07 - Via Pix
66267,07 - Via Pix
66274,07 - Via Pix
66292,04 - Via Compensação
66305,04 - Via Compensação
66347,07 - Via Pix
66368,04 - Via Compensação
66395,04 - Via Compensação
66405,04 - Via Compensação
66440,04 - Via Compensação
66448,04 - Via Compensação
66451,04 - Via Compensação
66464,04 - Via Compensação
66489,04 - Via Compensação
66492,04 - Via Compensação
66495,04 - Via Compensação
66508,04 - Via Compensação
66539,04 - Via Compensação
66559,04 - Via Compensação
66578,07 - Via Pix
66638,07 - Via Pix
66670,04 - Via Compensação
66691,07 - Via Pix
66808,04 - Via Compensação
66828,04 - Via Compensação
66837,04 - Via Compensação
66851,07 - Via Pix
66855,04 - Via Compensação
66873,04 - Via Compensação
66877,07 - Via Pix
66898,04 - Via Compensação
66945,04 - Via Compensação
66948,04 - Via Compensação
66989,04 - Via Compensação
67095,04 - Via Compensação
67196,07 - Via Pix
67202,07 - Via Pix
67236,04 - Via Compensação
67248,04 - Via Compensação
67285,04 - Via Compensação
67302,04 - Via Compensação
67326,07 - Via Pix
67386,04 - Via Compensação
67389,04 - Via Compensação
67391,04 - Via Compensação
